GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_01,4508081814,0.882447
Oahu_CentralTrackingPV_PV_01,4508081815,0.455889
Oahu_CentralTrackingPV_PV_01,4508081816,0.485175
Oahu_CentralTrackingPV_PV_01,4508081817,0.398124
Oahu_CentralTrackingPV_PV_01,4508081818,0.0916776
Oahu_CentralTrackingPV_PV_01,4508081819,0.0
Oahu_CentralTrackingPV_PV_01,4508081820,0.0
Oahu_CentralTrackingPV_PV_01,4508081821,0.0
Oahu_CentralTrackingPV_PV_01,4508081822,0.0
Oahu_CentralTrackingPV_PV_01,4508081823,0.0
Oahu_CentralTrackingPV_PV_01,4508091000,0.0
Oahu_CentralTrackingPV_PV_01,4508091001,0.0
Oahu_CentralTrackingPV_PV_01,4508091002,0.0
Oahu_CentralTrackingPV_PV_01,4508091003,0.0
Oahu_CentralTrackingPV_PV_01,4508091004,0.0
Oahu_CentralTrackingPV_PV_01,4508091005,0.0
Oahu_CentralTrackingPV_PV_01,4508091006,0.0114549
Oahu_CentralTrackingPV_PV_01,4508091007,0.254475
Oahu_CentralTrackingPV_PV_01,4508091008,0.42355
Oahu_CentralTrackingPV_PV_01,4508091009,0.881946
Oahu_CentralTrackingPV_PV_01,4508091010,0.80587
Oahu_CentralTrackingPV_PV_01,4508091011,0.735059
Oahu_CentralTrackingPV_PV_01,4508091012,0.677948
Oahu_CentralTrackingPV_PV_01,4508091013,0.771374
Oahu_CentralTrackingPV_PV_01,4508091014,0.607857
Oahu_CentralTrackingPV_PV_01,4508091015,0.475771
Oahu_CentralTrackingPV_PV_01,4508091016,0.726237
Oahu_CentralTrackingPV_PV_01,4508091017,0.414158
Oahu_CentralTrackingPV_PV_01,4508091018,0.00865676
Oahu_CentralTrackingPV_PV_01,4508091019,0.0
Oahu_CentralTrackingPV_PV_01,4508091020,0.0
Oahu_CentralTrackingPV_PV_01,4508091021,0.0
Oahu_CentralTrackingPV_PV_01,4508091022,0.0
Oahu_CentralTrackingPV_PV_01,4508091023,0.0
Oahu_CentralTrackingPV_PV_01,4508112200,0.0
Oahu_CentralTrackingPV_PV_01,4508112201,0.0
Oahu_CentralTrackingPV_PV_01,4508112202,0.0
Oahu_CentralTrackingPV_PV_01,4508112203,0.0
Oahu_CentralTrackingPV_PV_01,4508112204,0.0
Oahu_CentralTrackingPV_PV_01,4508112205,0.0
Oahu_CentralTrackingPV_PV_01,4508112206,0.0
Oahu_CentralTrackingPV_PV_01,4508112207,0.013073
Oahu_CentralTrackingPV_PV_01,4508112208,0.0127052
Oahu_CentralTrackingPV_PV_01,4508112209,0.11517
Oahu_CentralTrackingPV_PV_01,4508112210,0.0237
Oahu_CentralTrackingPV_PV_01,4508112211,0.0959503
Oahu_CentralTrackingPV_PV_01,4508112212,0.0899525
Oahu_CentralTrackingPV_PV_01,4508112213,0.17844
Oahu_CentralTrackingPV_PV_01,4508112214,0.301638
Oahu_CentralTrackingPV_PV_01,4508112215,0.233305
Oahu_CentralTrackingPV_PV_01,4508112216,0.0813194
Oahu_CentralTrackingPV_PV_01,4508112217,0.0035545
Oahu_CentralTrackingPV_PV_01,4508112218,0.0
Oahu_CentralTrackingPV_PV_01,4508112219,0.0
Oahu_CentralTrackingPV_PV_01,4508112220,0.0
Oahu_CentralTrackingPV_PV_01,4508112221,0.0
Oahu_CentralTrackingPV_PV_01,4508112222,0.0
Oahu_CentralTrackingPV_PV_01,4508112223,0.0
Oahu_CentralTrackingPV_PV_02,4507011200,0.0
Oahu_CentralTrackingPV_PV_02,4507011201,0.0
Oahu_CentralTrackingPV_PV_02,4507011202,0.0
Oahu_CentralTrackingPV_PV_02,4507011203,0.0
Oahu_CentralTrackingPV_PV_02,4507011204,0.0
Oahu_CentralTrackingPV_PV_02,4507011205,0.0
Oahu_CentralTrackingPV_PV_02,4507011206,0.0
Oahu_CentralTrackingPV_PV_02,4507011207,0.0255013
Oahu_CentralTrackingPV_PV_02,4507011208,0.421891
Oahu_CentralTrackingPV_PV_02,4507011209,0.712219
Oahu_CentralTrackingPV_PV_02,4507011210,0.748347
Oahu_CentralTrackingPV_PV_02,4507011211,0.730708
Oahu_CentralTrackingPV_PV_02,4507011212,0.718589
Oahu_CentralTrackingPV_PV_02,4507011213,0.726155
Oahu_CentralTrackingPV_PV_02,4507011214,0.741864
Oahu_CentralTrackingPV_PV_02,4507011215,0.738501
Oahu_CentralTrackingPV_PV_02,4507011216,0.597668
Oahu_CentralTrackingPV_PV_02,4507011217,0.139005
Oahu_CentralTrackingPV_PV_02,4507011218,0.0
Oahu_CentralTrackingPV_PV_02,4507011219,0.0
Oahu_CentralTrackingPV_PV_02,4507011220,0.0
Oahu_CentralTrackingPV_PV_02,4507011221,0.0
Oahu_CentralTrackingPV_PV_02,4507011222,0.0
Oahu_CentralTrackingPV_PV_02,4507011223,0.0
Oahu_CentralTrackingPV_PV_02,4507011900,0.0
Oahu_CentralTrackingPV_PV_02,4507011901,0.0
Oahu_CentralTrackingPV_PV_02,4507011902,0.0
Oahu_CentralTrackingPV_PV_02,4507011903,0.0
Oahu_CentralTrackingPV_PV_02,4507011904,0.0
Oahu_CentralTrackingPV_PV_02,4507011905,0.0
Oahu_CentralTrackingPV_PV_02,4507011906,0.0
Oahu_CentralTrackingPV_PV_02,4507011907,0.0278066
Oahu_CentralTrackingPV_PV_02,4507011908,0.447105
Oahu_CentralTrackingPV_PV_02,4507011909,0.481405
Oahu_CentralTrackingPV_PV_02,4507011910,0.515606
Oahu_CentralTrackingPV_PV_02,4507011911,0.522145
Oahu_CentralTrackingPV_PV_02,4507011912,0.396331
Oahu_CentralTrackingPV_PV_02,4507011913,0.737401
Oahu_CentralTrackingPV_PV_02,4507011914,0.466903
Oahu_CentralTrackingPV_PV_02,4507011915,0.247633
Oahu_CentralTrackingPV_PV_02,4507011916,0.157269
Oahu_CentralTrackingPV_PV_02,4507011917,0.0430737
Oahu_CentralTrackingPV_PV_02,4507011918,0.0
Oahu_CentralTrackingPV_PV_02,4507011919,0.0
Oahu_CentralTrackingPV_PV_02,4507011920,0.0
Oahu_CentralTrackingPV_PV_02,4507011921,0.0
Oahu_CentralTrackingPV_PV_02,4507011922,0.0
Oahu_CentralTrackingPV_PV_02,4507011923,0.0
Oahu_CentralTrackingPV_PV_02,4507021200,0.0
Oahu_CentralTrackingPV_PV_02,4507021201,0.0
Oahu_CentralTrackingPV_PV_02,4507021202,0.0
Oahu_CentralTrackingPV_PV_02,4507021203,0.0
Oahu_CentralTrackingPV_PV_02,4507021204,0.0
Oahu_CentralTrackingPV_PV_02,4507021205,0.0
Oahu_CentralTrackingPV_PV_02,4507021206,0.0
Oahu_CentralTrackingPV_PV_02,4507021207,0.0687256
Oahu_CentralTrackingPV_PV_02,4507021208,0.554027
Oahu_CentralTrackingPV_PV_02,4507021209,0.819521
Oahu_CentralTrackingPV_PV_02,4507021210,0.848686
Oahu_CentralTrackingPV_PV_02,4507021211,0.838098
Oahu_CentralTrackingPV_PV_02,4507021212,0.825679
Oahu_CentralTrackingPV_PV_02,4507021213,0.828467
Oahu_CentralTrackingPV_PV_02,4507021214,0.837493
Oahu_CentralTrackingPV_PV_02,4507021215,0.841308
Oahu_CentralTrackingPV_PV_02,4507021216,0.58676
Oahu_CentralTrackingPV_PV_02,4507021217,0.223759
Oahu_CentralTrackingPV_PV_02,4507021218,0.0
Oahu_CentralTrackingPV_PV_02,4507021219,0.0
Oahu_CentralTrackingPV_PV_02,4507021220,0.0
Oahu_CentralTrackingPV_PV_02,4507021221,0.0
Oahu_CentralTrackingPV_PV_02,4507021222,0.0
Oahu_CentralTrackingPV_PV_02,4507021223,0.0
Oahu_CentralTrackingPV_PV_02,4507050200,0.0
